split_id,repeat_id,fold_id,firm,y_true,rating,p_a,p_b
19,4,4,E114,1,D,0.6937940526340889,0.02521897325218791
19,4,4,E117,1,D,0.8014594287964283,0.8297159370584595
19,4,4,E119,1,D,0.8168010999340085,0.9415242238169909
19,4,4,E13,0,A,0.11926938012696003,0.09518246454193145
19,4,4,E18,0,A,0.1859865185057394,1e-06
19,4,4,E19,0,A,0.08242108441746133,1e-06
19,4,4,E23,0,B,0.11119635908870089,6.448844704743279e-05
19,4,4,E24,0,A,0.14832000426266673,1e-06
19,4,4,E25,0,C,0.23539846407314632,0.0008552818448730053
19,4,4,E32,0,B,0.2880668464930927,0.6301204870348013
19,4,4,E36,1,D,0.15939064697759703,1e-06
19,4,4,E43,0,B,0.36444765734349843,0.17285725904194973
19,4,4,E45,1,B,0.19662536706616518,0.00025090804914929227
19,4,4,E46,0,C,0.20337252507240322,1e-06
19,4,4,E51,0,B,0.13998714961458875,1.086877670844031e-06
19,4,4,E63,0,B,0.29322249375173287,3.2938197184376644e-05
19,4,4,E69,0,C,0.1280223343909207,0.23086048263001296
19,4,4,E71,0,B,0.3340025411762353,0.00018974393010790818
19,4,4,E79,0,B,0.46833217116825976,0.17026291731437704
19,4,4,E8,0,A,0.07688644770101265,0.00029286827036127704
19,4,4,E92,0,C,0.46795788167193875,0.8768408038686296
19,4,4,E98,0,B,0.4465353959552544,0.00804978801905377
20,4,5,E100,1,D,0.18540605850866512,0.33964004587279556
20,4,5,E106,0,B,0.24752701016141032,0.36963704622367544
20,4,5,E109,1,D,0.3610198049932364,0.2926847930326688
20,4,5,E111,1,D,0.2779781282965923,0.49473760968865277
20,4,5,E112,1,D,0.6057352524933722,0.23378095703337784
20,4,5,E116,1,D,0.46872634674406355,0.26984178751429055
20,4,5,E14,0,C,0.06387195066726489,0.001011922528664662
20,4,5,E15,0,A,0.0721322209721483,0.001715946894447728
20,4,5,E21,0,B,0.07525763282586245,1.4070597749938854e-05
20,4,5,E28,0,B,0.10461052815978289,0.012389704558464873
20,4,5,E35,0,B,0.10485094060479595,0.36321907940521175
20,4,5,E37,0,B,0.11493382433476622,0.009947245004281
20,4,5,E38,0,B,0.16025708543491146,0.0005571439063732275
20,4,5,E47,0,C,0.10816857236422692,0.4881217848054273
20,4,5,E5,0,B,0.07445746257760999,8.982373425860127e-06
20,4,5,E59,0,A,0.13054733178387443,0.08462200150134304
20,4,5,E6,0,A,0.06844764991256087,7.86655264220732e-06
20,4,5,E64,0,A,0.1084782863200936,0.006044942601100067
20,4,5,E7,0,A,0.014401837184086318,0.01490416190002337
20,4,5,E77,0,C,0.2987037459971546,0.4624572365479893
20,4,5,E80,0,C,0.5684060214459075,0.1938205686877301
20,4,5,E88,0,A,0.18105355885505212,0.0027585892246497746
20,4,5,E90,0,C,0.33302993257009167,0.6881564755108589
20,4,5,E96,0,C,0.7476946731104125,0.7154477172942301
21,5,1,E1,0,A,0.11479136183918767,1e-06
21,5,1,E108,1,D,0.7115771249043362,0.5205124591530808
21,5,1,E109,1,D,0.4024281414191363,0.7618275567999836
21,5,1,E112,1,D,0.6262883050641027,0.22356274578241514
21,5,1,E119,1,D,0.7463934529062882,0.9243369974415344
21,5,1,E16,0,A,0.20813465756498434,0.0011399116855151472
21,5,1,E24,0,A,0.16570610030244481,0.0005027258831973385
21,5,1,E26,0,A,0.27062928158969035,4.699704868490742e-05
21,5,1,E27,0,A,0.23134609008607127,2.529944105220331e-05
21,5,1,E32,0,B,0.30221911416398645,0.4575448618730053
21,5,1,E4,0,C,0.18920429560573424,0.00028730117260322415
21,5,1,E41,0,C,0.1965045121867737,0.00013111217423710002
21,5,1,E43,0,B,0.19382378378401205,0.06294276745505711
21,5,1,E54,0,A,0.2000727398132716,0.031118589291795142
21,5,1,E55,0,C,0.3244976203467791,0.5646212177677414
21,5,1,E58,0,B,0.2932667455795417,0.018852922959470716
21,5,1,E59,0,A,0.1961870004473777,0.005392846061015584
21,5,1,E6,0,A,0.143080592713845,5.651847190561737e-06
21,5,1,E61,0,B,0.16476654242113897,0.0036532410830584327
21,5,1,E65,0,B,0.3518120385269743,0.008675078442716045
21,5,1,E69,0,C,0.0647621627962359,0.1006686331816677
21,5,1,E7,0,A,0.07618213664998291,0.014138556325739418
21,5,1,E78,0,C,0.31406287542121136,0.019450656407231297
21,5,1,E82,1,D,0.41171409953516463,0.28570831354400117
21,5,1,E97,0,B,0.24726886751275162,0.1580599580441064
22,5,2,E101,1,D,0.87391225046749,0.9529819072267527
22,5,2,E104,0,C,0.4527199681026158,0.36102467982849284
22,5,2,E106,0,B,0.30937671106036696,0.005796279595030329
22,5,2,E118,1,D,0.4088469780731705,0.02507625308772218
22,5,2,E123,1,D,0.9619742654607192,0.22877387899474003
22,5,2,E15,0,A,0.037944579284588824,0.0014448707742032315
22,5,2,E18,0,A,0.08587886831057769,1e-06
22,5,2,E20,0,B,0.06064810059175108,0.004013270009137585
22,5,2,E25,0,C,0.10576791733125117,0.00498329894687288
22,5,2,E28,0,B,0.0786618064420089,0.03705687811077998
22,5,2,E29,1,C,0.07611511958590625,0.15248211745936543
22,5,2,E31,0,A,0.040400617400845044,0.00013712387221511205
22,5,2,E35,0,B,0.08961499072547834,2.432264894627385e-05
22,5,2,E36,1,D,0.0693344135351327,1e-06
22,5,2,E38,0,B,0.12102121336604475,0.0003149197092091748
22,5,2,E44,0,C,0.0745720813087021,0.004599756883160286
22,5,2,E45,1,B,0.1241750105000495,0.0007925399397160463
22,5,2,E46,0,C,0.07956864313922005,1e-06
22,5,2,E48,0,A,0.07267286807331978,6.920917530174705e-06
22,5,2,E57,0,B,0.102387899157298,0.0012976981619433254
22,5,2,E68,0,C,0.4366902287937431,0.41912272161841396
22,5,2,E72,0,C,0.6634810875091431,0.10473670978780003
22,5,2,E77,0,C,0.16669616302366777,0.4859950169232717
22,5,2,E79,0,B,0.34651938541096,0.17173006992642142
22,5,2,E86,0,C,0.37331100536816464,0.2675017471567478
23,5,3,E103,1,D,0.46523339292872645,0.05367878402381463
23,5,3,E113,1,D,0.8832822952349625,0.9564782667366443
23,5,3,E115,1,D,0.7553077452976877,0.530685398956339
23,5,3,E117,1,D,0.5887936912903231,0.6548799430167128
23,5,3,E120,1,D,0.959682462246041,0.38707135830524536
23,5,3,E122,1,D,0.5340632375682407,0.33913949273649957
23,5,3,E17,0,A,0.07882135297921421,2.1525621465253714e-06
23,5,3,E2,0,A,0.0352793002550964,0.009101631342690838
23,5,3,E3,0,C,0.02983892727693971,0.01649901582841447
23,5,3,E33,0,B,0.10784058826972465,5.913367893480496e-05
23,5,3,E34,0,B,0.17114852463008612,0.4932759301039944
23,5,3,E40,0,C,0.1440660696488864,0.0019712318225846947
23,5,3,E56,0,C,0.12433733891334495,0.0006267698854064797
23,5,3,E62,0,B,0.19674877035766883,0.005053053702149938
23,5,3,E64,0,A,0.136918967573306,0.02193752215327137
23,5,3,E66,0,B,0.38692844334573795,0.12538261701294198
23,5,3,E67,0,B,0.24154916502276005,0.019422330837283803
23,5,3,E71,0,B,0.24959814895685917,0.0002871435533514184
23,5,3,E85,0,B,0.24391275798798684,0.02271693161624419
23,5,3,E88,0,A,0.20774007332278135,0.0035474963193189595
23,5,3,E89,0,A,0.49324795257827375,0.5361596370476679
23,5,3,E9,0,A,0.03822470453868436,0.0171346222106303
23,5,3,E95,0,B,0.16207975348574247,0.00974274208372684
23,5,3,E96,0,C,0.6196754598721412,0.7076694753464549
23,5,3,E98,0,B,0.2939268335768913,0.01359894645382944
24,5,4,E102,1,D,0.5668369455118387,0.7064718632222715
24,5,4,E105,0,C,0.530221890438198,0.08584654542733772
24,5,4,E107,1,D,0.482300797158604,0.23989784002885917
24,5,4,E110,0,C,0.7301685748317015,0.07504201381367154
24,5,4,E111,1,D,0.2603688513232256,0.4320477366109897
24,5,4,E114,1,D,0.6544025534224245,1e-06
24,5,4,E19,0,A,0.14398357778207005,1e-06
24,5,4,E21,0,B,0.12678387472707178,1.1337028740173876e-05
24,5,4,E37,0,B,0.19957464470435127,0.0009840927364649765
24,5,4,E42,0,A,0.34196477798898683,0.5282317449920677
24,5,4,E47,0,C,0.2517287496401601,0.4682093517457433
24,5,4,E49,0,C,0.3422457006067416,3.2692687836639234e-05
24,5,4,E5,0,B,0.1344474430849386,6.762563831418605e-06
24,5,4,E52,1,D,0.17428193303946493,0.10026663183475074
24,5,4,E60,0,B,0.4878529376051731,0.20792788443195345
24,5,4,E63,0,B,0.3526039373212736,0.00039388519256033873
24,5,4,E74,0,B,0.23493770683059312,0.04524569376807972
24,5,4,E75,0,C,0.18896014772185893,0.04195072129009691
24,5,4,E8,0,A,0.1068825339577064,0.12442242578499528
24,5,4,E80,0,C,0.5406342271168064,0.1915389088042948
24,5,4,E90,0,C,0.3411848742312258,0.01364366799368712
24,5,4,E92,0,C,0.4958185812216185,0.8779420924613742
24,5,4,E93,0,B,0.4659350535392519,0.04253868927082384
24,5,4,E94,0,C,0.3540795594425658,0.7602789112003278
25,5,5,E10,0,B,0.14934039130431895,9.269040181422402e-05
25,5,5,E100,1,D,0.3984437793916634,0.32741378817787214
25,5,5,E11,0,C,0.18970566301470115,0.0016202544153094925
25,5,5,E116,1,D,0.4148426295813635,0.5867669662050743
25,5,5,E12,0,B,0.23446539997798138,4.3926177253379894e-05
25,5,5,E121,1,D,0.5523059575520358,0.701233295261059
25,5,5,E13,0,A,0.11493986753680206,0.05356875320489553
25,5,5,E14,0,C,0.07589814794711108,0.0005072095460092376
25,5,5,E22,0,A,0.08984266873907303,0.006009849220736247
25,5,5,E23,0,B,0.0870006242852817,0.041787308652262926
25,5,5,E30,0,B,0.17050661785496968,6.448992506216184e-05
25,5,5,E39,0,C,0.26692071562244624,0.075964935886143
25,5,5,E50,0,C,0.268411597731264,0.5961107815745597
25,5,5,E51,0,B,0.11102198608960394,0.0005445292983918613
25,5,5,E53,0,C,0.19651765667402182,0.0018143482350384955
25,5,5,E70,0,B,0.24676076173001302,6.74656638899717e-05
25,5,5,E73,0,C,0.26597710906925714,0.9163875629802171
25,5,5,E76,0,B,0.23680672584945078,0.004408709082022861
25,5,5,E81,0,A,0.18519735318282946,0.00038616299290266683
25,5,5,E83,0,B,0.28892535941873987,3.112393135514501e-06
25,5,5,E84,0,A,0.20977764170926327,0.0009129579285879203
25,5,5,E87,1,C,0.3655243548332436,0.5605429378954196
25,5,5,E91,0,A,0.24483829425858789,0.005459092724277964
25,5,5,E99,1,D,0.685696137902207,0.9232447502537777
26,6,1,E10,0,B,0.1253159354883036,0.0003851688854880829
26,6,1,E102,1,D,0.7147678875786845,0.9623953708717503
26,6,1,E108,1,D,0.8031477884549593,0.8030108351628468
26,6,1,E110,0,C,0.5198818332535139,0.008241851724530435
26,6,1,E113,1,D,0.9036667064743392,0.9276573789737768
26,6,1,E115,1,D,0.8846552942039428,0.7274144607970229
26,6,1,E116,1,D,0.5216730149451612,0.5826630257181199
26,6,1,E17,0,A,0.08003343292932584,3.215796574754812e-06
26,6,1,E21,0,B,0.08915794458623527,5.326322453659855e-06
26,6,1,E3,0,C,0.045741243260656456,0.015515837251650328
26,6,1,E32,0,B,0.2215007549834908,0.5919773275775791
26,6,1,E34,0,B,0.15547958268402504,0.6125992866364731
26,6,1,E41,0,C,0.09789190725764751,0.0004245011690023381
26,6,1,E42,0,A,0.1884497730722911,0.025659110826203535
26,6,1,E50,0,C,0.3137307938006804,0.40567312143929346
26,6,1,E57,0,B,0.1349025645344902,0.4642072572197798
26,6,1,E6,0,A,0.07574213354266375,6.4391986186719216e-06
26,6,1,E63,0,B,0.1900699063391278,0.004893732216231827
26,6,1,E66,0,B,0.31614575246715027,0.11225512853826072
26,6,1,E72,0,C,0.5756588442712497,0.13709088502587494
26,6,1,E77,0,C,0.3341759063279527,0.31598304012178835
26,6,1,E80,0,C,0.5014398717099813,0.1670568295001001
26,6,1,E83,0,B,0.4516898291288895,1.6004162666441598e-06
26,6,1,E88,0,A,0.20313334200067473,0.0028972824338283076
26,6,1,E96,0,C,0.7954888747692814,0.7590883812736379
27,6,2,E101,1,D,0.8248332000246833,0.9434756335304664
27,6,2,E103,1,D,0.5235322659957216,0.049995343190640903
27,6,2,E106,0,B,0.3776931989423912,0.36807268295196244
27,6,2,E120,1,D,0.9923592268963531,0.3965702853434987
27,6,2,E121,1,D,0.4440937074106184,0.5374464750356354
27,6,2,E24,0,A,0.11404606547498229,1.158025683619736e-06
27,6,2,E25,0,C,0.16199185806047808,0.0007814832040774798
27,6,2,E30,0,B,0.18553180818793732,0.0004761027161200925
27,6,2,E31,0,A,0.10719646033550445,0.0003345003537652454
27,6,2,E36,1,D,0.09581039426191659,1.9458666112708896e-06
27,6,2,E38,0,B,0.25031234104141525,0.0013934834869960288
27,6,2,E39,0,C,0.3384797681441584,0.3643903218461579
27,6,2,E4,0,C,0.14050123757323452,0.00010481293519303258
27,6,2,E46,0,C,0.16708779326250356,1e-06
27,6,2,E53,0,C,0.1461435452371834,0.0016700716979252393
27,6,2,E59,0,A,0.13181169851926336,9.986617710284787e-06
27,6,2,E65,0,B,0.23038716495670541,0.005149357281766814
27,6,2,E67,0,B,0.29984601688659757,0.013038757655339378
27,6,2,E69,0,C,0.04283832759796395,0.09179704488988526
27,6,2,E71,0,B,0.25712619701795514,0.00021165368223459083
27,6,2,E75,0,C,0.0741506272608012,0.000792126751185636
27,6,2,E90,0,C,0.4585072520309606,0.6936487549820055
27,6,2,E93,0,B,0.40022968932614283,0.040397252547422914
27,6,2,E95,0,B,0.16147355150029097,0.011498127291918766
27,6,2,E99,1,D,0.5486720091737939,0.9099072861130297
28,6,3,E104,0,C,0.3548632892744184,0.3538830308095271
28,6,3,E105,0,C,0.3731199024511005,0.03768563704583779
28,6,3,E11,0,C,0.16174833121419896,0.001498507131175289
28,6,3,E111,1,D,0.3394654124855291,0.6419759306143411
28,6,3,E112,1,D,0.5678063555135634,0.22476113506712694
28,6,3,E117,1,D,0.6695196662765039,0.7416250386221888
28,6,3,E118,1,D,0.5622549883310728,0.006499209047198565
28,6,3,E12,0,B,0.28714880063520565,4.2751934086744433e-05
28,6,3,E13,0,A,0.1407531048315781,0.05174722173342028
28,6,3,E16,0,A,0.16286438283679375,0.0011906282172487455
28,6,3,E28,0,B,0.20473192940003293,0.011518916009374203
28,6,3,E29,1,C,0.19508501473200132,0.031694537887457276
28,6,3,E37,0,B,0.1621090494842968,0.0008378494473051607
28,6,3,E48,0,A,0.25100044744755906,0.0018739425357695069
28,6,3,E49,0,C,0.32320549932256304,0.0005838411287610057
28,6,3,E56,0,C,0.2782453993796204,0.0008067043061188902
28,6,3,E61,0,B,0.19914903802086653,0.005581196568847882
28,6,3,E8,0,A,0.10708160342894557,0.09677295167163061
28,6,3,E85,0,B,0.48607721665770925,0.0034942484488054894
28,6,3,E87,1,C,0.5566332656974021,0.4098273842110406
28,6,3,E89,0,A,0.4466983755608503,0.5637511671649863
28,6,3,E91,0,A,0.4307150948514316,0.0008149195615223168
28,6,3,E92,0,C,0.4671294748666698,0.8341651788920854
28,6,3,E94,0,C,0.2562628362382669,0.3608952903579984
28,6,3,E97,0,B,0.2558444015264559,0.18576148560439804
29,6,4,E114,1,D,0.5731716154063582,1e-06
29,6,4,E122,1,D,0.5690263262073273,0.33460863347291514
29,6,4,E123,1,D,0.8004704767023452,0.19372896985356172
29,6,4,E15,0,A,0.05939343917488882,0.0015550964099726268
29,6,4,E19,0,A,0.08187510362710546,1e-06
29,6,4,E20,0,B,0.09681991313319643,3.160282825129977e-05
29,6,4,E22,0,A,0.08051652450941646,0.0061170610429580555
29,6,4,E26,0,A,0.1804585131383616,1e-06
29,6,4,E35,0,B,0.10511345327006194,0.5356177619107858
29,6,4,E44,0,C,0.09669098926279705,0.045432679278971266
29,6,4,E51,0,B,0.10042656020598947,0.0005767227862585848
29,6,4,E52,1,D,0.2526357704406985,0.5299608223599376
29,6,4,E54,0,A,0.08710908021288863,0.03152546521011579
29,6,4,E55,0,C,0.26451859923104454,0.5444029917850627
29,6,4,E58,0,B,0.20977691521343123,0.016806516302071885
29,6,4,E60,0,B,0.2695785945583079,0.007178251143518855
29,6,4,E68,0,C,0.45060411805850975,0.417587923601413
29,6,4,E7,0,A,0.05112483228263911,0.013600191511074866
29,6,4,E76,0,B,0.25370108811744857,0.00931380975029684
29,6,4,E78,0,C,0.23212417672808183,0.017450629231661574
29,6,4,E82,1,D,0.25630779781436247,0.40119020662265026
29,6,4,E86,0,C,0.3892331447625784,0.32105973883519207
29,6,4,E9,0,A,0.052236839564581444,0.017764957059747538
29,6,4,E98,0,B,0.2939252109683451,0.0073740347732581275
30,6,5,E1,0,A,0.09479301270785656,1e-06
30,6,5,E100,1,D,0.43245999075400177,0.49698469556700997
30,6,5,E107,1,D,0.40164982747048583,0.4761050496306345
30,6,5,E109,1,D,0.3856233040622438,0.7807596373096215
30,6,5,E119,1,D,0.7411583060259062,0.7841347105589765
30,6,5,E14,0,C,0.16823064853203973,0.000525640482017108
30,6,5,E18,0,A,0.22535867446346422,3.392927430647885e-06
30,6,5,E2,0,A,0.056954908776436025,0.007877643498943905
30,6,5,E23,0,B,0.15691489988456364,0.04309004601505224
30,6,5,E27,0,A,0.2279207290778032,2.3157051070145466e-06
30,6,5,E33,0,B,0.22475566615475664,7.590039012858317e-05
30,6,5,E40,0,C,0.138005357205467,0.00193817728921436
30,6,5,E43,0,B,0.2680778251252934,0.1974218035740732
30,6,5,E45,1,B,0.19859333260251555,0.0002519692996068291
30,6,5,E47,0,C,0.2375018569800317,0.47436140228083684
30,6,5,E5,0,B,0.11831049719471293,8.005866089673083e-05
30,6,5,E62,0,B,0.29940749158487606,0.005836338248720733
30,6,5,E64,0,A,0.2182110714739379,0.021466070416472187
30,6,5,E70,0,B,0.4179753903257075,0.0005831883725403224
30,6,5,E73,0,C,0.4764599304803001,0.599094435515739
30,6,5,E74,0,B,0.19547479817767666,0.05554896839952292
30,6,5,E79,0,B,0.48524291684635845,0.17857442160232967
30,6,5,E81,0,A,0.35689864962560014,0.0004985891831373478
30,6,5,E84,0,A,0.33574683786970033,0.022900033523039535
31,7,1,E102,1,D,0.5161634118293038,0.6517683412489602
31,7,1,E110,0,C,0.6500567342360105,0.02384678611186627
31,7,1,E111,1,D,0.2716386346445099,0.5313640065933521
31,7,1,E112,1,D,0.5755372415666493,0.2196546377490544
31,7,1,E116,1,D,0.5930716084976068,0.5840743828222285
31,7,1,E121,1,D,0.4153824522962946,0.5441590753435165
31,7,1,E15,0,A,0.1389884555118778,0.006524976380519923
31,7,1,E16,0,A,0.24223419115822586,0.002631531637810755
31,7,1,E19,0,A,0.12502866667171228,4.093866512889832e-06
31,7,1,E2,0,A,0.07167950429223201,0.006081115024755468
31,7,1,E26,0,A,0.2658635958383963,6.365833936064116e-05
31,7,1,E30,0,B,0.3104507131505112,0.0002337638057617683
31,7,1,E37,0,B,0.1724474855480813,0.00878808454368369
31,7,1,E44,0,C,0.14330602134256365,0.04359989072648459
31,7,1,E51,0,B,0.1675850050173657,0.0022096406474561227
31,7,1,E53,0,C,0.16464232959398642,0.0007889205739789604
31,7,1,E57,0,B,0.2399992588331818,0.6540820200194183
31,7,1,E59,0,A,0.20886463928701607,0.01331578577784408
31,7,1,E60,0,B,0.501793543149727,0.2609146607970563
31,7,1,E64,0,A,0.2114389933807361,0.027754271354688092
31,7,1,E65,0,B,0.41670096705739385,0.009980832171757792
31,7,1,E70,0,B,0.43952684983063256,0.0006383375253349175
31,7,1,E76,0,B,0.46274426764339666,0.012596844458923964
31,7,1,E80,0,C,0.5238672987621393,0.19372412935078775
31,7,1,E97,0,B,0.2571496946833615,0.03498483815273537
32,7,2,E100,1,D,0.2954614445110486,0.5037368252343556
32,7,2,E103,1,D,0.36812370953161955,0.3818947051143578
32,7,2,E114,1,D,0.5030601655134166,1e-06
32,7,2,E120,1,D,0.994527015693252,0.38699037867865915
32,7,2,E20,0,B,0.04303637669352642,0.0009950759298544105
32,7,2,E27,0,A,0.08252999977626865,1e-06
32,7,2,E3,0,C,0.01169410222446121,0.00029502822535980744
32,7,2,E32,0,B,0.1263525322459161,0.4621575805639062
32,7,2,E36,1,D,0.045107585097863584,1e-06
32,7,2,E38,0,B,0.0864314233376138,0.002765586511145546
32,7,2,E41,0,C,0.05227787597079552,0.00011249737300761433
32,7,2,E43,0,B,0.20989050136442133,0.16792671227254324
32,7,2,E46,0,C,0.05188741387416954,1e-06
32,7,2,E48,0,A,0.04494251976447914,8.093056304924245e-06
32,7,2,E58,0,B,0.1172696879933819,0.0890687846515602
32,7,2,E67,0,B,0.13069826670347515,0.02168877704563533
32,7,2,E7,0,A,0.01764004635503307,7.791282741533076e-05
32,7,2,E77,0,C,0.14688853711615862,0.027332330179486535
32,7,2,E78,0,C,0.13741446369421007,0.03364609716370094
32,7,2,E8,0,A,0.016697187516874098,1.0484853971635991e-05
32,7,2,E82,1,D,0.13517204544495884,0.3937910579557887
32,7,2,E84,0,A,0.095437977857312,0.03816503753291798
32,7,2,E89,0,A,0.27760773996393234,1e-06
32,7,2,E9,0,A,0.016376616686495118,1e-06
32,7,2,E92,0,C,0.24341471173529977,0.7619051933556503
33,7,3,E107,1,D,0.4186549866993084,0.8618208539056728
33,7,3,E109,1,D,0.35227671851466863,0.7957572813506855
33,7,3,E11,0,C,0.2301486962399518,0.0009486288023796403
33,7,3,E115,1,D,0.5262991755063214,0.3412383392945732
33,7,3,E117,1,D,0.6302735954240443,0.5615849843799975
33,7,3,E119,1,D,0.7109146172814962,0.774122502232846
33,7,3,E21,0,B,0.2089940955990832,4.183094605228453e-06
33,7,3,E23,0,B,0.19288703276092625,0.07549172470478151
33,7,3,E31,0,A,0.3168044924756498,0.0033313289849640337
33,7,3,E33,0,B,0.2631985104301576,0.2311068651644694
33,7,3,E35,0,B,0.2201274075800002,0.35370828474282023
33,7,3,E39,0,C,0.41796595657241176,0.23887825569740295
33,7,3,E47,0,C,0.32517219563281224,0.8551205383317958
33,7,3,E49,0,C,0.3936202352615818,2.3482778281730346e-05
33,7,3,E50,0,C,0.3757456557085611,0.5791477252690919
33,7,3,E54,0,A,0.3263821821226406,0.11115354030812341
33,7,3,E66,0,B,0.307707815282803,0.004021554882984597
33,7,3,E74,0,B,0.2903118255849473,0.05066289203697911
33,7,3,E75,0,C,0.2551160624492437,0.09319114713600135
33,7,3,E83,0,B,0.42634115647009635,4.337513676059078e-06
33,7,3,E88,0,A,0.4114675593057357,0.0027488215661816747
33,7,3,E90,0,C,0.48248165985388036,0.5084061939071339
33,7,3,E94,0,C,0.31493706523418413,0.3022488492582734
33,7,3,E95,0,B,0.3088800505437398,0.013154525990030874
33,7,3,E99,1,D,0.4981119238912296,0.9197005665273555
34,7,4,E101,1,D,0.6985324735484186,0.9454236853658834
34,7,4,E105,0,C,0.11003759091245856,0.038057835889584495
34,7,4,E106,0,B,0.28654723379821745,0.0012488282210694926
34,7,4,E118,1,D,0.3332850722295269,0.041760975247740584
34,7,4,E123,1,D,0.8535189812972276,0.12366297820410631
34,7,4,E13,0,A,0.03814490152941873,0.03334238499148836
34,7,4,E14,0,C,0.035310974232735166,0.005856004039875694
34,7,4,E18,0,A,0.06756939222304723,3.2839519592983573e-06
34,7,4,E22,0,A,0.04705154829943597,0.007085178390917767
34,7,4,E24,0,A,0.044471046645630855,0.0004473893159487714
34,7,4,E25,0,C,0.09802642588836968,0.002818572406528752
34,7,4,E29,1,C,0.05370612538395267,0.020320874807512605
34,7,4,E42,0,A,0.09196497040123723,0.3120860294908461
34,7,4,E5,0,B,0.0434276402395219,8.347280665289088e-06
34,7,4,E6,0,A,0.04409420915153715,8.801677901164151e-06
34,7,4,E63,0,B,0.0904408144727147,0.001956260846225562
34,7,4,E69,0,C,0.02859080289575905,0.10280536293390509
34,7,4,E71,0,B,0.11248628220969042,0.0005158315085024318
34,7,4,E73,0,C,0.18427730675214077,0.5935114971597119
34,7,4,E81,0,A,0.16058915351646502,0.0005333792585740237
34,7,4,E87,1,C,0.24984810982439853,0.4264610474725592
34,7,4,E91,0,A,0.25011126309901355,0.005114936240893373
34,7,4,E96,0,C,0.7401871961147636,0.7358181429075902
34,7,4,E98,0,B,0.31131306117007823,0.0010845345465043384
35,7,5,E1,0,A,0.07554341076891985,1e-06
35,7,5,E10,0,B,0.2525657967235227,0.00039096806657575
35,7,5,E104,0,C,0.47151930892159477,0.35778315283998874
35,7,5,E108,1,D,0.7607838559812089,0.8248304274716637
35,7,5,E113,1,D,0.902581956718615,0.8766861196099023
35,7,5,E12,0,B,0.27267827084701973,3.75216733682616e-05
35,7,5,E122,1,D,0.6683143370668297,0.3329121364708414
35,7,5,E17,0,A,0.13665348481421308,2.197112333505183e-06
35,7,5,E28,0,B,0.2442773423021635,0.011624731160211175
35,7,5,E34,0,B,0.1937303398081082,0.3616583660458335
35,7,5,E4,0,C,0.14584155800831605,0.00017010701653174162
35,7,5,E40,0,C,0.1761899255231775,0.0011804887903177665
35,7,5,E45,1,B,0.13620753180431164,0.0002550283125138234
35,7,5,E52,1,D,0.2528501512164611,0.6891814110300746
35,7,5,E55,0,C,0.3777377574848179,0.5587124052244241
35,7,5,E56,0,C,0.2416537391721007,2.7819979911922536e-05
35,7,5,E61,0,B,0.1793289418897661,0.004713523752809854
35,7,5,E62,0,B,0.34082950802949924,0.020697452458686285
35,7,5,E68,0,C,0.5400503659966482,0.4092884361199956
35,7,5,E72,0,C,0.5705924042017295,0.21734698707637518
35,7,5,E79,0,B,0.4976687767440772,0.17206078333050717
35,7,5,E85,0,B,0.5076016435637224,0.015246867258399556
35,7,5,E86,0,C,0.4827446063305409,0.31087665393405256
35,7,5,E93,0,B,0.45489718865165013,0.04386932650856396
36,8,1,E1,0,A,0.1004899246168738,1e-06
36,8,1,E102,1,D,0.620505410134613,0.7934984478895019
36,8,1,E11,0,C,0.10753048333475897,7.626667048602402e-05
36,8,1,E12,0,B,0.3229249975606745,0.0038926829955160587
36,8,1,E120,1,D,0.9865852536344869,0.540806583061371
36,8,1,E29,1,C,0.32315604603617304,0.07904352263920876
36,8,1,E32,0,B,0.281069169548122,0.32878725916244733
36,8,1,E36,1,D,0.19014013367591578,2.810374817103793e-06
36,8,1,E39,0,C,0.41987392717315003,0.24344546940164954
36,8,1,E40,0,C,0.1497300822183059,0.0013041316548826603
36,8,1,E42,0,A,0.32382143832403026,0.4027348643964879
36,8,1,E44,0,C,0.13291670363477068,0.0001717122482440329
36,8,1,E52,1,D,0.23962434090355897,0.5259834027162819
36,8,1,E54,0,A,0.2929540856147671,5.671923714601948e-06
36,8,1,E55,0,C,0.17896415359968376,0.9539595793476701
36,8,1,E65,0,B,0.46892818409196685,0.006142809797116636
36,8,1,E76,0,B,0.5233494335495879,0.012245193134706107
36,8,1,E77,0,C,0.41733824891152016,0.5955727871641535
36,8,1,E79,0,B,0.5438571472775379,0.7761823792448127
36,8,1,E89,0,A,0.505070262491438,0.5451078021131924
36,8,1,E90,0,C,0.45985587628930613,0.9565042081129855
36,8,1,E91,0,A,0.46778297990715495,0.00918638254233934
36,8,1,E93,0,B,0.48357089731592845,0.06606965716272054
36,8,1,E95,0,B,0.3446137122343973,0.01127095695149841
36,8,1,E97,0,B,0.3178985887119973,0.2079453941075648
37,8,2,E101,1,D,0.8322502527505841,0.9557267904951228
37,8,2,E107,1,D,0.4550478716483628,0.49062434993862847
37,8,2,E114,1,D,0.6594051024467354,0.005540945621724397
37,8,2,E122,1,D,0.622736781872202,0.256661217043312
37,8,2,E123,1,D,0.7033236985577956,0.09025674961921434
37,8,2,E18,0,A,0.23820384622779475,4.392577188456801e-06
37,8,2,E2,0,A,0.08902089796283572,0.011029260879089486
37,8,2,E21,0,B,0.14049832752297842,8.941907835982395e-05
